latitude,longitude
17.608651000000002,79.48359
17.858651000000002,79.73359
17.858651000000002,79.48359
17.858651000000002,79.23359
18.108651000000002,79.48359
18.108651000000002,79.23359
18.108651000000002,79.73359
18.358651000000002,79.48359
18.358651000000002,79.23359
17.608651000000002,78.98359
17.608651000000002,78.73359
17.858651000000002,78.48359
17.858651000000002,78.98359
17.858651000000002,78.73359
18.108651000000002,78.48359
18.108651000000002,78.73359
18.108651000000002,78.98359
18.358651000000002,78.48359
18.358651000000002,78.98359
17.858651000000002,78.23359
17.858651000000002,77.98359
17.858651000000002,77.73359
18.108651000000002,78.23359
18.108651000000002,77.98359
18.108651000000002,77.73359
18.358651000000002,77.98359
18.358651000000002,77.73359
18.358651000000002,78.23359
18.608651000000002,78.23359
16.858651000000002,75.48359
16.858651000000002,75.98359
16.858651000000002,75.73359
17.108651000000002,75.48359
17.108651000000002,75.73359
17.108651000000002,75.98359
17.358651000000002,75.98359
17.358651000000002,75.48359
17.358651000000002,75.73359
17.608651000000002,75.98359
16.858651000000002,76.23359
16.858651000000002,76.73359
16.858651000000002,76.48359
17.108651000000002,76.23359
17.108651000000002,76.73359
17.108651000000002,76.48359
17.358651000000002,76.23359
17.358651000000002,76.73359
17.358651000000002,76.48359
17.608651000000002,76.23359
17.608651000000002,75.48359
17.608651000000002,75.73359
17.858651000000002,75.98359
17.858651000000002,75.48359
17.858651000000002,75.73359
18.108651000000002,75.98359
18.108651000000002,75.48359
18.108651000000002,75.73359
18.358651000000002,75.98359
18.358651000000002,75.48359
17.608651000000002,76.98359
17.608651000000002,77.23359
17.858651000000002,76.98359
17.858651000000002,77.23359
17.858651000000002,77.48359
18.108651000000002,77.23359
18.108651000000002,76.98359
18.108651000000002,77.48359
18.358651000000002,76.98359
18.358651000000002,77.23359
17.608651000000002,76.73359
17.608651000000002,76.48359
17.858651000000002,76.73359
17.858651000000002,76.48359
17.858651000000002,76.23359
18.108651000000002,76.73359
18.108651000000002,76.48359
18.108651000000002,76.23359
18.358651000000002,76.48359
18.358651000000002,76.73359
17.608651000000002,74.73359
17.608651000000002,74.98359
17.858651000000002,74.73359
17.858651000000002,75.23359
17.858651000000002,74.98359
18.108651000000002,74.73359
18.108651000000002,74.98359
18.108651000000002,75.23359
18.358651000000002,74.98359
18.358651000000002,74.73359
18.358651000000002,75.73359
18.608651000000002,75.48359
18.608651000000002,75.73359
18.608651000000002,75.98359
18.858651000000002,75.73359
18.858651000000002,75.48359
18.858651000000002,75.98359
19.108651000000002,75.73359
19.108651000000002,75.98359
19.108651000000002,75.48359
18.358651000000002,77.48359
18.608651000000002,76.98359
18.608651000000002,77.23359
18.608651000000002,77.48359
18.858651000000002,76.98359
18.858651000000002,77.23359
18.858651000000002,77.48359
19.108651000000002,77.48359
19.108651000000002,77.23359
19.108651000000002,76.98359
18.358651000000002,76.23359
18.608651000000002,76.48359
18.608651000000002,76.73359
18.608651000000002,76.23359
18.858651000000002,76.23359
18.858651000000002,76.48359
18.858651000000002,76.73359
19.108651000000002,76.23359
19.108651000000002,76.48359
19.108651000000002,76.73359
19.358651000000002,75.73359
19.358651000000002,75.98359
19.358651000000002,75.48359
19.608651000000002,75.73359
19.608651000000002,75.98359
19.608651000000002,75.48359
19.858651000000002,75.73359
19.858651000000002,75.98359
19.858651000000002,75.48359
20.108651000000002,75.48359
17.47764392917759,83.12044217814713
17.70679544644938,83.37585768934545
17.608651000000002,81.98359
17.608651000000002,82.23359
17.858651000000002,81.73359
17.858651000000002,81.98359
17.858651000000002,82.23359
18.108651000000002,81.73359
18.108651000000002,81.98359
18.108651000000002,82.23359
18.358651000000002,81.98359
18.358651000000002,81.73359
17.608651000000002,82.48359
17.608651000000002,82.98359
17.858651000000002,82.73359
17.858651000000002,82.98359
17.858651000000002,82.48359
18.108651000000002,82.98359
18.108651000000002,82.73359
18.108651000000002,82.48359
18.358651000000002,82.48359
18.358651000000002,82.98359
17.63640086662047,83.20701441358742
17.974523589126196,83.62149149323851
17.858651000000002,83.23359
17.891703270291735,83.4435907314408
18.108651000000002,83.48359
18.108651000000002,83.23359
18.133784757441962,83.71752009450219
18.358651000000002,83.73359
18.358651000000002,83.23359
18.358651000000002,82.73359
18.608651000000002,82.73359
18.608651000000002,82.98359
18.608651000000002,82.48359
18.858651000000002,82.73359
18.858651000000002,82.48359
18.858651000000002,82.98359
19.108651000000002,82.73359
19.108651000000002,82.48359
19.108651000000002,82.98359
18.358651000000002,82.23359
18.608651000000002,81.73359
18.608651000000002,82.23359
18.608651000000002,81.98359
18.858651000000002,81.48359
18.858651000000002,82.23359
18.858651000000002,81.73359
18.858651000000002,81.98359
19.108651000000002,81.98359
19.108651000000002,81.73359
18.358651000000002,83.48359
18.608651000000002,83.73359
18.608651000000002,83.23359
18.608651000000002,83.48359
18.858651000000002,83.23359
18.858651000000002,83.73359
18.858651000000002,83.48359
19.108651000000002,83.73359
19.108651000000002,83.48359
19.108651000000002,83.23359
19.108651000000002,81.48359
19.108651000000002,82.23359
19.358651000000002,81.73359
19.358651000000002,81.98359
19.358651000000002,81.48359
19.358651000000002,82.23359
19.608651000000002,82.23359
19.608651000000002,81.98359
19.608651000000002,81.73359
19.608651000000002,81.48359
19.358651000000002,82.73359
19.358651000000002,82.98359
19.358651000000002,82.48359
19.608651000000002,82.48359
19.608651000000002,82.98359
19.608651000000002,82.73359
19.858651000000002,82.48359
19.858651000000002,82.98359
19.858651000000002,82.73359
20.108651000000002,82.48359
19.358651000000002,83.48359
19.358651000000002,83.73359
19.358651000000002,83.23359
19.608651000000002,83.48359
19.608651000000002,83.23359
19.608651000000002,83.73359
19.858651000000002,83.48359
19.858651000000002,83.23359
19.858651000000002,83.73359
20.108651000000002,83.48359
18.358651000000002,78.73359
18.608651000000002,78.48359
18.608651000000002,78.98359
18.608651000000002,78.73359
18.858651000000002,78.48359
18.858651000000002,78.98359
18.858651000000002,78.73359
19.108651000000002,78.98359
19.108651000000002,78.48359
19.108651000000002,78.73359
18.358651000000002,79.73359
18.608651000000002,79.48359
18.608651000000002,79.23359
18.608651000000002,79.73359
18.858651000000002,79.48359
18.858651000000002,79.73359
18.858651000000002,79.23359
19.108651000000002,79.48359
19.108651000000002,79.23359
19.108651000000002,79.73359
18.608651000000002,77.73359
18.608651000000002,77.98359
18.858651000000002,78.23359
18.858651000000002,77.73359
18.858651000000002,77.98359
19.108651000000002,78.23359
19.108651000000002,77.73359
19.108651000000002,77.98359
19.358651000000002,77.98359
19.358651000000002,77.73359
19.358651000000002,78.23359
19.608651000000002,78.23359
19.608651000000002,77.73359
19.608651000000002,77.98359
19.858651000000002,78.23359
19.858651000000002,77.98359
19.858651000000002,77.73359
20.108651000000002,78.23359
20.108651000000002,77.73359
20.108651000000002,77.98359
19.358651000000002,78.48359
19.358651000000002,78.98359
19.358651000000002,78.73359
19.608651000000002,78.48359
19.608651000000002,78.73359
19.608651000000002,78.98359
19.858651000000002,78.48359
19.858651000000002,78.73359
19.858651000000002,78.98359
20.108651000000002,78.98359
19.358651000000002,79.73359
19.358651000000002,79.23359
19.358651000000002,79.48359
19.608651000000002,79.73359
19.608651000000002,79.23359
19.608651000000002,79.48359
19.858651000000002,79.73359
19.858651000000002,79.48359
19.858651000000002,79.23359
20.108651000000002,79.48359
20.108651000000002,79.23359
20.108651000000002,79.73359
20.358651000000002,79.73359
20.358651000000002,79.23359
20.358651000000002,79.48359
20.608651000000002,79.23359
20.608651000000002,79.73359
20.608651000000002,79.48359
20.858651000000002,79.23359
20.858651000000002,79.48359
20.108651000000002,78.48359
20.108651000000002,78.73359
20.358651000000002,78.48359
20.358651000000002,78.73359
20.358651000000002,78.98359
20.608651000000002,78.73359
20.608651000000002,78.48359
20.608651000000002,78.98359
20.858651000000002,78.48359
20.858651000000002,78.98359
20.358651000000002,77.73359
20.358651000000002,77.98359
20.358651000000002,78.23359
20.608651000000002,77.73359
20.608651000000002,77.98359
20.608651000000002,78.23359
20.858651000000002,78.23359
20.858651000000002,77.73359
20.858651000000002,77.98359
21.108651000000002,78.23359
20.858651000000002,78.73359
21.108651000000002,78.48359
21.108651000000002,78.98359
21.108651000000002,78.73359
21.358651,78.48359
21.358651,78.73359
21.358651,78.98359
21.608651,78.48359
21.608651,78.73359
21.608651,78.98359
18.358651000000002,80.48359
18.608651000000002,79.98359
18.608651000000002,80.23359
18.608651000000002,80.48359
18.858651000000002,79.98359
18.858651000000002,80.23359
18.858651000000002,80.48359
19.108651000000002,79.98359
19.108651000000002,80.23359
19.108651000000002,80.48359
18.608651000000002,80.73359
18.608651000000002,80.98359
18.608651000000002,81.48359
18.608651000000002,81.23359
18.858651000000002,80.73359
18.858651000000002,81.23359
18.858651000000002,80.98359
19.108651000000002,80.73359
19.108651000000002,81.23359
19.108651000000002,80.98359
19.358651000000002,80.73359
19.358651000000002,81.23359
19.358651000000002,80.98359
19.608651000000002,80.73359
19.608651000000002,81.23359
19.608651000000002,80.98359
19.858651000000002,80.73359
19.858651000000002,81.23359
19.858651000000002,80.98359
20.108651000000002,80.73359
19.358651000000002,79.98359
19.358651000000002,80.48359
19.358651000000002,80.23359
19.608651000000002,79.98359
19.608651000000002,80.23359
19.608651000000002,80.48359
19.858651000000002,79.98359
19.858651000000002,80.23359
19.858651000000002,80.48359
20.108651000000002,79.98359
20.108651000000002,80.23359
20.108651000000002,80.48359
20.358651000000002,79.98359
20.358651000000002,80.23359
20.358651000000002,80.48359
20.608651000000002,79.98359
20.608651000000002,80.23359
20.608651000000002,80.48359
20.858651000000002,79.98359
20.858651000000002,80.23359
20.108651000000002,81.23359
20.108651000000002,80.98359
20.358651000000002,80.73359
20.358651000000002,81.23359
20.358651000000002,80.98359
20.608651000000002,80.73359
20.608651000000002,81.23359
20.608651000000002,80.98359
20.858651000000002,80.73359
20.858651000000002,81.23359
20.358651000000002,82.23359
20.358651000000002,81.98359
20.608651000000002,81.73359
20.608651000000002,81.98359
20.608651000000002,82.23359
20.608651000000002,81.48359
20.858651000000002,81.73359
20.858651000000002,81.98359
20.858651000000002,82.23359
20.858651000000002,81.48359
20.858651000000002,80.48359
21.108651000000002,79.98359
21.108651000000002,80.48359
21.108651000000002,80.23359
21.358651,79.98359
21.358651,80.48359
21.358651,80.23359
21.608651,79.98359
21.608651,80.48359
21.608651,80.23359
20.858651000000002,80.98359
21.108651000000002,80.73359
21.108651000000002,81.23359
21.108651000000002,80.98359
21.358651,80.73359
21.358651,80.98359
21.358651,81.23359
21.608651,80.73359
21.608651,80.98359
21.608651,81.23359
21.858651,80.73359
21.858651,80.98359
21.858651,81.23359
22.108651,80.73359
22.108651,80.98359
22.108651,81.23359
22.358651,80.73359
22.358651,80.98359
22.358651,81.23359
22.608651,80.73359
19.358651000000002,77.23359
19.358651000000002,76.98359
19.358651000000002,77.48359
19.608651000000002,77.23359
19.608651000000002,76.98359
19.608651000000002,77.48359
19.858651000000002,77.23359
19.858651000000002,76.98359
19.858651000000002,77.48359
20.108651000000002,77.23359
19.358651000000002,76.48359
19.358651000000002,76.23359
19.358651000000002,76.73359
19.608651000000002,76.23359
19.608651000000002,76.48359
19.608651000000002,76.73359
19.858651000000002,76.23359
19.858651000000002,76.73359
19.858651000000002,76.48359
20.108651000000002,76.23359
20.108651000000002,75.73359
20.108651000000002,75.98359
20.358651000000002,75.73359
20.358651000000002,75.48359
20.358651000000002,75.98359
20.608651000000002,75.73359
20.608651000000002,75.48359
20.608651000000002,75.98359
20.858651000000002,75.73359
20.858651000000002,75.48359
20.108651000000002,76.48359
20.108651000000002,76.73359
20.358651000000002,76.48359
20.358651000000002,76.23359
20.358651000000002,76.73359
20.608651000000002,76.23359
20.608651000000002,76.48359
20.608651000000002,76.73359
20.858651000000002,76.23359
20.858651000000002,76.48359
20.108651000000002,76.98359
20.108651000000002,77.48359
20.358651000000002,77.23359
20.358651000000002,76.98359
20.358651000000002,77.48359
20.608651000000002,76.98359
20.608651000000002,77.23359
20.608651000000002,77.48359
20.858651000000002,77.23359
20.858651000000002,76.98359
20.858651000000002,75.98359
21.108651000000002,75.73359
21.108651000000002,75.98359
21.108651000000002,75.48359
21.358651,75.48359
21.358651,75.98359
21.358651,75.73359
21.608651,75.48359
21.608651,75.98359
21.608651,75.73359
20.858651000000002,76.73359
21.108651000000002,76.23359
21.108651000000002,76.48359
21.108651000000002,76.73359
21.358651,76.23359
21.358651,76.48359
21.358651,76.73359
21.608651,76.48359
21.608651,76.23359
21.608651,76.73359
20.858651000000002,77.48359
21.108651000000002,77.23359
21.108651000000002,76.98359
21.108651000000002,77.48359
21.358651,77.48359
21.358651,77.23359
21.358651,76.98359
21.608651,76.98359
21.608651,77.23359
21.608651,77.48359
21.858651,76.73359
21.858651,76.48359
21.858651,76.23359
22.108651,76.48359
22.108651,76.23359
22.108651,76.73359
22.358651,76.73359
22.358651,76.48359
22.358651,76.23359
22.608651,76.48359
21.858651,77.23359
21.858651,76.98359
21.858651,77.48359
22.108651,77.23359
22.108651,76.98359
22.108651,77.48359
22.358651,76.98359
22.358651,77.23359
22.358651,77.48359
22.608651,76.98359
19.858651000000002,81.73359
19.858651000000002,81.48359
19.858651000000002,81.98359
19.858651000000002,82.23359
20.108651000000002,81.98359
20.108651000000002,81.48359
20.108651000000002,81.73359
20.108651000000002,82.23359
20.358651000000002,81.73359
20.358651000000002,81.48359
20.108651000000002,83.23359
20.108651000000002,83.73359
20.358651000000002,83.48359
20.358651000000002,83.23359
20.358651000000002,83.73359
20.608651000000002,83.23359
20.608651000000002,83.48359
20.608651000000002,83.73359
20.858651000000002,83.73359
20.858651000000002,83.23359
20.108651000000002,82.98359
20.108651000000002,82.73359
20.358651000000002,82.48359
20.358651000000002,82.98359
20.358651000000002,82.73359
20.608651000000002,82.73359
20.608651000000002,82.48359
20.608651000000002,82.98359
20.858651000000002,82.73359
20.858651000000002,82.48359
20.858651000000002,82.98359
21.108651000000002,82.48359
21.108651000000002,82.98359
21.108651000000002,82.73359
21.358651,82.98359
21.358651,82.48359
21.358651,82.23359
21.358651,82.73359
21.608651,82.23359
21.608651,82.48359
20.858651000000002,83.48359
21.108651000000002,83.23359
21.108651000000002,83.48359
21.108651000000002,83.73359
21.358651,83.48359
21.358651,83.23359
21.358651,83.73359
21.608651,83.23359
21.608651,83.48359
21.608651,83.73359
21.108651000000002,81.48359
21.108651000000002,81.73359
21.108651000000002,82.23359
21.108651000000002,81.98359
21.358651,81.48359
21.358651,81.73359
21.358651,81.98359
21.608651,81.48359
21.608651,81.73359
21.608651,81.98359
21.608651,82.98359
21.608651,82.73359
21.858651,82.23359
21.858651,82.98359
21.858651,82.48359
21.858651,82.73359
22.108651,82.23359
22.108651,82.98359
22.108651,82.48359
22.108651,82.73359
21.858651,83.48359
21.858651,83.23359
21.858651,83.73359
22.108651,83.23359
22.108651,83.48359
22.108651,83.73359
22.358651,83.48359
22.358651,83.23359
22.358651,83.73359
22.608651,83.48359
22.358651,82.23359
22.358651,82.48359
22.358651,82.73359
22.358651,82.98359
22.608651,82.23359
22.608651,82.48359
22.608651,82.73359
22.608651,82.98359
22.858651,82.23359
22.858651,82.48359
22.608651,83.23359
22.608651,83.73359
22.858651,83.48359
22.858651,83.23359
22.858651,83.73359
23.108651,83.23359
23.108651,83.48359
23.108651,83.73359
23.358651,83.23359
23.358651,83.48359
20.858651000000002,79.73359
21.108651000000002,79.23359
21.108651000000002,79.48359
21.108651000000002,79.73359
21.358651,79.23359
21.358651,79.48359
21.358651,79.73359
21.608651,79.23359
21.608651,79.48359
21.608651,79.73359
21.108651000000002,77.73359
21.108651000000002,77.98359
21.358651,77.73359
21.358651,77.98359
21.358651,78.23359
21.608651,77.98359
21.608651,78.23359
21.608651,77.73359
21.858651,77.98359
21.858651,78.23359
21.858651,79.23359
21.858651,79.48359
21.858651,79.73359
22.108651,79.23359
22.108651,79.73359
22.108651,79.48359
22.358651,79.23359
22.358651,79.73359
22.358651,79.48359
22.608651,79.23359
21.858651,77.73359
22.108651,77.73359
22.108651,78.23359
22.108651,77.98359
22.358651,77.98359
22.358651,78.23359
22.358651,77.73359
22.608651,78.23359
22.608651,77.73359
22.608651,77.98359
21.858651,78.48359
21.858651,78.73359
21.858651,78.98359
22.108651,78.48359
22.108651,78.73359
22.108651,78.98359
22.358651,78.48359
22.358651,78.73359
22.358651,78.98359
22.608651,78.48359
22.608651,79.48359
22.608651,79.73359
22.858651,79.23359
22.858651,79.48359
22.858651,79.73359
23.108651,79.73359
23.108651,79.23359
23.108651,79.48359
23.358651,79.73359
23.358651,79.48359
22.608651,78.73359
22.608651,78.98359
22.858651,78.73359
22.858651,78.48359
22.858651,78.98359
23.108651,78.73359
23.108651,78.98359
23.108651,78.48359
23.358651,78.73359
23.358651,78.48359
22.858651,77.98359
22.858651,78.23359
22.858651,77.73359
23.108651,77.73359
23.108651,77.98359
23.108651,78.23359
23.358651,77.73359
23.358651,77.98359
23.358651,78.23359
23.608651,77.73359
23.358651,79.23359
23.608651,79.23359
23.608651,79.73359
23.608651,79.48359
23.858651,79.73359
23.858651,79.23359
23.858651,79.48359
24.108651,79.23359
24.108651,79.73359
24.108651,79.48359
23.358651,78.98359
23.608651,78.48359
23.608651,78.73359
23.608651,78.98359
23.858651,78.98359
23.858651,78.73359
23.858651,78.48359
24.108651,78.98359
24.108651,78.73359
24.108651,78.48359
20.858651000000002,75.23359
21.108651000000002,74.73359
21.108651000000002,74.98359
21.108651000000002,75.23359
21.358651,74.73359
21.358651,74.98359
21.358651,75.23359
21.608651,74.73359
21.608651,74.98359
21.608651,75.23359
21.858651,72.98359
21.858651,73.48359
21.858651,73.73359
21.858651,73.23359
22.108651,72.98359
22.108651,73.73359
22.108651,73.23359
22.108651,73.48359
22.358651,72.98359
22.358651,73.23359
21.858651,74.23359
21.858651,73.98359
21.858651,74.48359
22.108651,74.23359
22.108651,73.98359
22.108651,74.48359
22.358651,74.23359
22.358651,73.98359
22.358651,74.48359
22.608651,74.23359
21.858651,74.98359
21.858651,74.73359
21.858651,75.23359
22.108651,74.98359
22.108651,74.73359
22.108651,75.23359
22.358651,74.98359
22.358651,74.73359
22.358651,75.23359
22.608651,74.98359
22.358651,73.73359
22.358651,73.48359
22.608651,72.98359
22.608651,73.23359
22.608651,73.48359
22.608651,73.73359
22.858651,72.98359
22.858651,73.23359
22.858651,73.73359
22.858651,73.48359
22.608651,74.73359
22.608651,75.23359
22.858651,74.98359
22.858651,74.73359
22.858651,75.23359
23.108651,74.98359
23.108651,74.73359
23.108651,75.23359
23.358651,74.98359
23.358651,74.73359
22.608651,73.98359
22.608651,74.48359
22.858651,73.98359
22.858651,74.23359
22.858651,74.48359
23.108651,74.23359
23.108651,73.98359
23.108651,74.48359
23.358651,73.98359
23.358651,74.23359
23.108651,72.98359
23.108651,73.48359
23.108651,73.23359
23.108651,73.73359
23.358651,72.98359
23.358651,73.48359
23.358651,73.73359
23.358651,73.23359
23.608651,72.98359
23.608651,73.48359
23.358651,75.23359
23.608651,74.73359
23.608651,74.98359
23.608651,75.23359
23.858651,74.73359
23.858651,74.98359
23.858651,75.23359
24.108651,74.73359
24.108651,74.98359
24.108651,75.23359
23.358651,74.48359
23.608651,74.23359
23.608651,73.98359
23.608651,74.48359
23.858651,74.23359
23.858651,73.98359
23.858651,74.48359
24.108651,74.23359
24.108651,73.98359
24.108651,74.48359
23.358651,69.98359
23.608651,70.23359
23.608651,69.98359
23.608651,70.48359
23.858651,69.98359
23.858651,70.23359
23.858651,70.48359
24.108651,69.98359
24.108651,70.48359
24.108651,70.23359
23.41441882120091,68.78802607999137
23.68122050677442,68.46590403431455
23.608651,68.98359
23.608178247757284,68.74444406482274
23.855319114832177,68.49095920842677
23.860957902943966,68.74235262957103
23.858651,68.98359
24.06931016658317,68.56988107500311
24.108651,68.98359
24.108651,68.73359
23.358651,69.73359
23.608651,69.23359
23.608651,69.48359
23.608651,69.73359
23.858651,69.48359
23.858651,69.73359
23.858651,69.23359
24.108651,69.48359
24.101738492773453,69.73260954936939
24.108651,69.23359
24.3023013747348,70.01899214234346
24.33029699138476,70.2389541418845
24.32216398407361,70.41955539843933
24.288380489391734,68.59862057751558
24.28497620024569,68.71572015985048
24.266629645210998,68.9880337189172
24.273615474281666,69.23725251082304
24.235036080172446,69.79453162979574
24.27151441025886,69.44761266920983
25.448635217553836,70.59340889845255
25.61924093362695,70.58367040542441
25.868165596120534,70.48615170159991
25.877309410572963,70.2402639249525
25.92595446825484,70.0675664538616
26.09742317995778,70.0537213551087
26.108651,70.48359
26.108651,70.23359
26.358999041580695,70.08247558121234
26.358651,70.48359
26.358651,70.23359
26.654070370962042,70.00990972657512
26.608651,70.48359
26.608651,70.23359
23.358651,70.98359
23.608651,70.73359
23.608651,70.98359
23.608651,71.23359
23.858651,70.98359
23.858651,71.23359
23.858651,70.73359
24.108651,70.98359
24.108651,70.73359
24.108651,71.23359
23.358651,72.48359
23.608651,72.23359
23.608651,72.73359
23.608651,72.48359
23.858651,72.23359
23.858651,72.73359
23.858651,72.48359
24.108651,72.23359
24.108651,72.73359
24.108651,72.48359
23.358651,71.98359
23.608651,71.73359
23.608651,71.48359
23.608651,71.98359
23.858651,71.48359
23.858651,71.73359
23.858651,71.98359
24.108651,71.48359
24.108651,71.73359
24.108651,71.98359
24.282070013956623,70.77820843620806
24.34913096657541,70.99328106721256
24.358651,71.23359
24.608651,71.23359
24.538012765880428,70.85742666666667
24.597320289038834,71.00717062555672
24.858651,71.23359
24.964384848914356,70.8470090053476
24.87181375885768,71.00227339389191
25.108651,71.23359
24.358651,71.73359
24.358651,71.48359
24.358651,71.98359
24.608651,71.48359
24.608651,71.98359
24.608651,71.73359
24.858651,71.48359
24.858651,71.73359
24.858651,71.98359
25.108651,71.48359
24.358651,72.73359
24.358651,72.23359
24.358651,72.48359
24.608651,72.73359
24.608651,72.23359
24.608651,72.48359
24.858651,72.73359
24.858651,72.23359
24.858651,72.48359
25.108651,72.73359
25.108651,72.48359
25.108651,72.23359
25.358651,72.23359
25.358651,72.48359
25.358651,72.73359
25.608651,72.23359
25.608651,72.73359
25.608651,72.48359
25.858651,72.48359
25.858651,72.23359
25.126724712939833,70.81315452190503
25.108651,70.98359
25.371815879126608,70.74906637963686
25.358651,71.23359
25.358651,70.98359
25.608651,70.73359
25.608651,71.23359
25.608651,70.98359
25.858651,70.73359
25.858651,71.23359
25.108651,71.98359
25.108651,71.73359
25.358651,71.48359
25.358651,71.73359
25.358651,71.98359
25.608651,71.48359
25.608651,71.73359
25.608651,71.98359
25.858651,71.48359
25.858651,71.73359
25.858651,70.98359
26.108651,70.73359
26.108651,71.23359
26.108651,70.98359
26.358651,70.73359
26.358651,71.23359
26.358651,70.98359
26.608651,70.73359
26.608651,70.98359
26.608651,71.23359
23.608651,73.23359
23.608651,73.73359
23.858651,73.73359
23.858651,73.48359
23.858651,73.23359
23.858651,72.98359
24.108651,73.48359
24.108651,73.23359
24.108651,73.73359
24.108651,72.98359
24.358651,74.23359
24.358651,73.98359
24.358651,73.73359
24.358651,74.48359
24.608651,74.23359
24.608651,73.73359
24.608651,74.48359
24.608651,73.98359
24.858651,73.98359
24.858651,74.23359
24.358651,73.48359
24.358651,73.23359
24.358651,72.98359
24.608651,73.48359
24.608651,72.98359
24.608651,73.23359
24.858651,73.23359
24.858651,73.48359
24.858651,72.98359
25.108651,73.48359
24.358651,74.73359
24.358651,74.98359
24.358651,75.23359
24.608651,74.73359
24.608651,74.98359
24.608651,75.23359
24.858651,74.98359
24.858651,75.23359
24.858651,74.73359
25.108651,75.23359
24.858651,74.48359
24.858651,73.73359
25.108651,74.23359
25.108651,74.48359
25.108651,73.73359
25.108651,73.98359
25.358651,74.23359
25.358651,74.48359
25.358651,73.73359
25.358651,73.98359
25.108651,73.23359
25.108651,72.98359
25.358651,72.98359
25.358651,73.23359
25.358651,73.48359
25.608651,72.98359
25.608651,73.23359
25.608651,73.48359
25.858651,72.98359
25.858651,73.48359
25.108651,74.73359
25.108651,74.98359
25.358651,75.23359
25.358651,74.73359
25.358651,74.98359
25.608651,75.23359
25.608651,74.73359
25.608651,74.98359
25.858651,74.98359
25.858651,75.23359
25.608651,74.48359
25.608651,74.23359
25.608651,73.98359
25.608651,73.73359
25.858651,74.48359
25.858651,74.23359
25.858651,73.98359
25.858651,73.73359
26.108651,74.48359
26.108651,74.23359
25.858651,73.23359
26.108651,73.48359
26.108651,72.98359
26.108651,73.23359
26.358651,72.98359
26.358651,73.23359
26.358651,73.48359
26.608651,72.98359
26.608651,73.48359
26.608651,73.23359
25.858651,74.73359
26.108651,74.98359
26.108651,75.23359
26.108651,74.73359
26.358651,75.23359
26.358651,74.98359
26.358651,74.73359
26.608651,74.73359
26.608651,75.23359
26.608651,74.98359
26.732422535909166,69.60638657715701
26.696105429092636,69.76428768916942
26.88546501613122,69.51518724672964
26.858651,69.73359
27.094026136593254,69.52774726861863
27.108651,69.73359
27.269859279696337,69.57087902218761
27.339155920144155,69.75066209741405
26.858651,69.98359
26.858651,70.48359
26.858651,70.23359
27.108651,69.98359
27.108651,70.23359
27.108651,70.48359
27.358651,69.98359
27.358651,70.23359
27.358651,70.48359
27.608651,70.48359
27.504762806260246,69.83335356724751
27.608651,70.23359
27.58336743997888,70.0099710385443
27.851645927828084,70.24187166499732
27.8586455274051,70.48358449857416
27.775283619014044,70.08319935907754
28.032332559405802,70.46733611694086
28.01042705188413,70.30475167015565
25.858651,71.98359
26.108651,71.48359
26.108651,71.98359
26.108651,71.73359
26.358651,71.48359
26.358651,71.98359
26.358651,71.73359
26.608651,71.48359
26.608651,71.73359
26.608651,71.98359
25.858651,72.73359
26.108651,72.48359
26.108651,72.73359
26.108651,72.23359
26.358651,72.48359
26.358651,72.23359
26.358651,72.73359
26.608651,72.48359
26.608651,72.23359
26.608651,72.73359
26.858651,72.48359
26.858651,72.73359
26.858651,72.23359
27.108651,72.48359
27.108651,72.23359
27.108651,72.73359
27.358651,72.48359
27.358651,72.23359
27.358651,72.73359
27.608651,72.48359
26.858651,71.73359
26.858651,71.98359
26.858651,71.48359
27.108651,71.98359
27.108651,71.48359
27.108651,71.73359
27.358651,71.98359
27.358651,71.48359
27.358651,71.73359
27.608651,71.98359
26.858651,70.73359
26.858651,70.98359
26.858651,71.23359
27.108651,70.98359
27.108651,70.73359
27.108651,71.23359
27.358651,70.98359
27.358651,70.73359
27.358651,71.23359
27.608651,70.98359
27.608651,72.23359
27.608651,72.73359
27.858651,72.73359
27.858651,72.23359
27.858651,72.48359
28.108651,72.23359
28.108651,72.73359
28.108651,72.48359
28.358651,72.48359
28.358651,72.73359
27.608651,71.23359
27.608651,70.73359
27.776763583336944,71.00454598697607
27.811371947634033,71.24094353032993
27.796022021936817,70.69075599140203
27.608651,71.48359
27.608651,71.73359
27.858651,71.98359
27.820045712016512,71.48425060974753
27.83812949525953,71.74203756579371
28.098301398704702,71.99598784781664
28.00820103896668,71.85024173627875
28.278899861916408,72.0633758817302
28.349528364315734,72.24335833353662
28.608651,72.73359
28.575757729130565,72.30580977883888
28.608651,72.48359
28.74476446328765,72.35245539955423
28.846154703136737,72.74312593654707
28.7897853524192,72.5080710180047
29.00137318674666,72.82814508772623
26.108651,73.98359
26.108651,73.73359
26.358651,73.73359
26.358651,74.23359
26.358651,74.48359
26.358651,73.98359
26.608651,73.73359
26.608651,74.23359
26.608651,74.48359
26.608651,73.98359
26.858651,74.98359
26.858651,75.23359
26.858651,74.73359
26.858651,74.48359
27.108651,74.73359
27.108651,75.23359
27.108651,74.98359
27.108651,74.48359
27.358651,74.48359
27.358651,74.98359
26.858651,72.98359
26.858651,73.23359
26.858651,73.48359
27.108651,72.98359
27.108651,73.23359
27.108651,73.48359
27.358651,73.48359
27.358651,73.23359
27.358651,72.98359
27.608651,72.98359
